transactionID,carrierID,customerID,amount,date
8218,1,34,8.32,2005-09-04 17:58:41
8219,2,573,17.21,2007-09-24 04:45:02
8220,3,144,17.56,2007-02-24 07:12:32
8221,3,639,8.78,2008-09-04 04:17:13
8222,1,850,13.43,2005-09-26 02:48:32
8223,3,583,12.91,2007-01-07 17:56:21
8224,3,541,11.26,2007-09-04 20:56:53
8225,1,784,5.26,2005-05-06 00:26:54
8226,3,464,13.83,2008-05-03 08:27:04
8227,1,640,17.67,2008-06-08 22:41:40
8228,2,93,12.04,2006-06-02 21:29:46
8229,1,269,5.38,2006-01-31 04:42:12
8230,1,573,7.86,2009-10-28 19:34:45
8231,3,715,16.4,2005-01-04 03:16:54
8232,2,824,15.73,2009-08-12 13:50:21
8233,1,392,19.99,2007-05-06 11:28:09
8234,1,886,8.32,2007-04-23 02:53:40
8235,1,988,17.57,2005-09-01 18:51:27
8236,1,673,9.86,2009-12-17 09:05:01
8237,1,197,6.93,2005-11-28 05:53:28
8238,3,284,17.95,2006-01-16 07:03:53
8239,3,387,5.41,2005-06-27 12:55:09
8240,3,521,16.53,2008-06-08 05:52:18
8241,1,235,9.86,2007-12-23 00:46:39
8242,1,149,5.51,2007-03-13 12:04:39
8243,2,548,18.69,2007-04-11 03:20:09
8244,1,550,13.34,2005-07-11 08:33:21
8245,2,832,19.84,2005-07-13 23:31:09
8246,1,911,9.04,2006-10-15 08:45:43
8247,1,340,17.46,2006-08-17 10:33:27
8248,1,694,13.31,2008-09-06 22:58:11
8249,2,517,17.99,2006-05-02 07:49:30
8250,3,512,17.78,2005-09-06 12:34:00
8251,2,680,14.09,2008-10-25 03:41:36
8252,1,300,18.58,2007-04-09 22:20:53
8253,2,973,10.13,2007-10-17 23:15:16
8254,1,212,19.82,2009-01-16 22:50:13
8255,2,528,14.01,2008-11-28 05:50:21
8256,3,765,14.55,2007-06-16 22:25:08
8257,3,189,14.45,2009-09-17 09:28:37
8258,1,3,9.1,2005-09-28 13:23:19
8259,3,958,7.46,2007-12-29 16:27:34
8260,1,942,9.56,2008-08-29 18:53:26
8261,1,660,8.28,2009-04-15 16:44:17
8262,3,982,10.15,2007-11-20 14:17:54
8263,1,353,10.57,2009-10-12 04:19:11
8264,1,892,16.9,2007-07-20 07:29:12
8265,3,411,14.29,2005-08-17 19:10:15
8266,3,654,7.2,2009-10-23 06:51:51
8267,2,542,19.47,2006-11-01 14:33:55
8268,3,830,8.37,2007-09-21 06:32:53
8269,1,544,8.28,2006-07-12 13:22:41
8270,1,160,18.01,2009-10-19 02:04:07
8271,1,473,13.91,2009-12-26 12:29:47
8272,3,980,15.06,2005-09-02 22:36:05
8273,3,437,5.0,2009-06-04 22:01:39
8274,3,846,11.41,2006-04-29 04:56:01
8275,3,284,5.19,2005-09-17 18:23:44
8276,3,164,12.67,2009-03-30 16:52:38
8277,2,548,7.95,2006-08-29 09:48:51
8278,1,869,11.47,2008-11-27 21:20:15
8279,1,490,16.35,2006-06-18 18:14:46
8280,3,698,17.48,2009-05-09 07:38:41
8281,2,460,18.33,2006-10-01 14:48:16
8282,1,956,7.65,2008-08-10 19:35:45
8283,3,515,5.86,2008-11-17 04:13:44
8284,3,658,14.53,2009-11-07 02:46:17
8285,1,181,12.18,2005-06-24 01:39:26
8286,1,888,7.68,2005-05-25 02:53:46
8287,3,803,13.26,2006-02-06 19:47:56
8288,1,667,14.33,2008-04-13 10:53:26
8289,1,677,19.42,2008-06-19 20:59:04
8290,1,504,5.84,2007-08-03 00:48:48
8291,3,281,8.45,2006-08-02 21:46:40
8292,1,261,10.22,2005-06-26 14:41:55
8293,3,437,5.44,2008-07-22 05:57:26
8294,1,285,14.36,2006-05-24 00:08:41
8295,3,917,16.57,2006-08-13 03:13:55
8296,2,684,5.39,2006-01-07 08:57:54
8297,2,907,19.13,2008-06-23 21:31:16
8298,1,845,15.05,2005-02-13 01:04:42
8299,3,291,18.04,2009-11-23 04:33:50
8300,2,804,19.12,2005-09-26 08:56:58
8301,3,600,16.58,2005-03-07 14:22:45
8302,3,886,16.89,2007-02-17 01:46:07
8303,1,7,12.88,2005-03-07 10:55:09
8304,3,49,6.17,2006-08-24 03:43:44
8305,3,474,14.89,2009-04-09 03:01:37
8306,3,162,16.77,2008-05-22 02:59:42
8307,1,231,7.76,2005-04-21 10:54:17
8308,2,726,17.33,2007-07-26 08:30:55
8309,2,59,6.19,2007-10-06 09:37:11
8310,1,897,6.33,2006-01-24 18:37:36
8311,1,737,14.64,2007-07-09 00:14:30
8312,2,403,9.16,2006-05-03 18:14:34
8313,1,607,16.89,2005-08-14 03:18:44
8314,2,373,8.38,2007-07-17 11:01:41
8315,1,711,19.15,2008-07-05 05:37:53
8316,2,781,15.39,2009-10-15 05:16:59
8317,1,824,14.31,2006-05-03 23:54:29
8318,2,870,6.41,2009-12-14 00:47:46
8319,2,920,6.95,2005-10-03 18:35:11
8320,3,858,19.7,2006-02-01 13:11:46
8321,2,801,9.85,2007-08-02 17:27:18
8322,1,983,14.83,2005-12-10 09:50:24
8323,3,648,5.69,2008-07-26 09:37:44
8324,1,594,18.71,2009-07-05 07:15:16
8325,3,498,18.07,2005-08-15 19:56:57
8326,2,742,18.31,2005-06-27 19:12:07
8327,1,788,17.75,2005-12-30 19:34:47
8328,1,791,5.14,2006-10-17 19:45:20
8329,3,922,14.36,2009-10-10 04:20:34
8330,1,254,18.38,2005-10-13 08:51:22
8331,1,402,5.8,2007-08-16 10:30:28
8332,1,635,19.47,2008-04-22 03:01:28
8333,2,365,19.87,2008-05-04 06:41:15
8334,1,126,17.84,2006-11-10 21:05:11
8335,1,33,5.56,2008-08-29 07:07:51
8336,3,640,11.18,2007-09-12 21:27:44
8337,1,947,16.1,2008-10-17 19:35:02
8338,3,848,19.66,2009-04-04 10:46:10
8339,3,555,10.63,2005-05-31 08:09:49
8340,2,193,9.09,2009-01-31 12:35:21
8341,1,57,6.8,2005-04-26 05:12:38
8342,3,966,15.19,2009-04-17 15:32:08
8343,2,354,9.64,2005-08-05 10:34:23
8344,3,839,12.67,2007-12-01 22:08:01
8345,2,998,11.75,2006-09-17 08:08:42
8346,2,892,17.81,2005-08-07 20:47:50
8347,3,779,18.36,2005-07-27 17:11:58
8348,3,967,11.21,2008-05-05 19:15:58
8349,3,980,6.73,2007-07-12 05:29:07
8350,3,590,6.59,2008-11-10 11:02:49
8351,3,803,11.69,2007-04-05 19:50:31
8352,2,323,13.44,2008-10-31 15:27:35
8353,1,323,12.48,2005-05-23 09:58:35
8354,3,966,5.07,2007-01-11 13:10:55
8355,2,799,5.11,2008-06-15 11:46:33
8356,2,775,14.64,2009-02-09 15:33:36
8357,1,861,9.96,2008-09-08 15:06:43
8358,2,44,15.93,2007-11-22 05:14:11
8359,2,926,15.97,2005-07-27 14:24:51
8360,3,639,8.74,2006-07-07 09:52:11
8361,1,621,14.66,2008-04-03 05:56:22
8362,3,806,17.26,2009-05-27 06:08:31
8363,2,465,5.88,2008-01-12 09:30:05
8364,3,420,7.68,2006-10-23 03:04:17
8365,2,49,14.24,2007-04-04 12:43:10
8366,3,509,16.2,2009-06-20 22:33:17
8367,3,959,10.33,2008-04-13 05:51:22
8368,1,405,15.71,2008-08-17 16:58:05
8369,2,503,14.17,2009-06-28 20:18:46
8370,3,759,5.18,2009-08-24 10:14:11
8371,3,630,13.93,2008-01-04 23:10:11
8372,3,593,16.29,2008-07-26 23:15:56
8373,3,306,12.32,2006-10-01 12:55:21
8374,3,47,7.69,2006-03-22 06:36:48
8375,3,65,12.61,2007-04-29 21:13:23
8376,1,313,6.44,2008-06-10 07:04:09
8377,1,213,8.26,2005-03-19 23:42:35
8378,2,779,5.4,2005-10-20 09:36:56
8379,2,98,12.76,2007-06-05 10:02:34
8380,3,890,14.71,2006-04-15 00:43:31
8381,2,381,17.63,2007-06-03 07:09:37
8382,2,99,18.79,2007-09-08 08:40:02
8383,1,822,13.2,2005-03-10 13:41:29
8384,1,673,9.42,2005-07-13 21:51:55
8385,1,760,19.2,2007-05-11 13:30:42
8386,3,553,17.31,2005-10-22 01:16:18
8387,3,458,12.94,2005-05-26 18:26:49
8388,3,626,12.68,2009-03-29 05:12:45
8389,3,510,18.06,2008-12-15 04:14:37
8390,1,720,8.23,2006-03-31 14:45:16
8391,2,531,13.95,2006-07-18 18:59:46
8392,2,966,7.11,2005-07-24 20:37:49
8393,3,282,19.96,2009-01-03 00:26:02
8394,2,278,6.95,2008-03-28 16:27:46
8395,3,425,17.03,2006-06-11 13:56:50
8396,3,812,5.88,2005-02-11 02:18:19
8397,1,502,18.06,2008-09-24 13:38:22
8398,3,746,13.4,2007-06-17 20:30:28
8399,1,92,16.1,2006-05-03 12:13:44
8400,3,364,6.13,2006-11-27 12:03:56
8401,2,632,18.65,2008-10-13 07:30:59
8402,2,731,12.22,2007-11-07 18:43:03
8403,1,595,14.54,2009-07-19 00:09:18
8404,3,473,15.21,2005-07-08 05:48:56
8405,2,517,5.89,2006-12-29 10:18:50
8406,3,994,15.27,2007-04-23 02:45:02
8407,2,149,9.68,2009-06-09 16:22:25
8408,1,747,18.3,2006-10-21 02:39:07
8409,1,706,12.54,2006-01-12 11:12:46
8410,1,758,14.97,2007-02-15 11:48:43
8411,3,888,5.68,2009-09-04 03:18:59
8412,2,592,14.59,2008-07-09 03:36:02
8413,1,259,12.68,2009-01-11 04:45:26
8414,3,618,10.96,2006-09-06 11:19:22
8415,3,416,17.25,2008-01-17 14:36:26
8416,2,917,17.66,2008-03-28 14:39:33
8417,1,266,10.31,2009-10-26 02:29:43
8418,2,318,14.65,2005-11-05 23:27:14
8419,1,672,17.66,2005-06-12 19:10:25
8420,3,425,14.56,2005-05-08 04:54:43
8421,2,757,18.84,2006-12-13 04:22:11
8422,2,772,19.53,2006-08-03 00:02:06
8423,1,923,16.79,2006-03-14 14:12:03
8424,1,651,11.53,2009-04-17 13:35:22
8425,3,738,9.84,2006-09-28 15:54:09
8426,2,134,18.36,2005-06-06 11:36:23
8427,3,850,5.75,2007-06-14 16:44:12
8428,1,188,11.22,2009-01-11 13:05:49
8429,1,606,12.61,2009-08-01 22:28:29
8430,1,130,8.83,2007-06-27 06:36:22
8431,1,290,7.9,2005-06-25 08:40:17
8432,3,579,10.28,2007-07-25 14:39:35
8433,1,489,11.05,2007-01-12 13:28:11
8434,2,670,16.17,2006-03-08 01:04:18
8435,3,22,17.38,2008-05-23 13:08:23
8436,2,163,11.41,2006-09-14 12:59:41
8437,2,747,9.58,2007-09-21 21:51:58
8438,2,50,19.74,2007-10-07 10:50:32
8439,1,27,17.76,2008-12-13 04:40:43
8440,3,792,15.39,2005-06-16 14:00:01
8441,2,940,18.7,2006-07-08 00:25:14
8442,3,889,16.93,2007-07-03 01:42:46
8443,2,674,17.41,2006-11-12 14:47:25
8444,3,607,15.37,2008-04-23 12:17:46
8445,3,919,17.49,2007-06-29 17:57:29
8446,3,54,11.92,2006-11-23 22:54:04
8447,3,930,11.61,2006-08-09 14:13:52
8448,1,640,18.76,2009-05-08 19:11:22
8449,3,54,10.75,2007-10-01 08:42:53
8450,3,514,5.02,2006-07-27 02:47:13
8451,1,600,9.6,2009-07-18 18:18:42
8452,1,218,19.58,2006-04-20 06:25:46
8453,2,564,11.64,2007-03-17 03:42:44
8454,3,845,13.46,2006-10-17 22:17:03
8455,2,666,16.91,2006-03-14 22:30:56
8456,2,460,6.8,2009-04-30 14:29:03
8457,3,579,9.81,2006-09-04 07:18:43
8458,2,277,19.21,2009-03-12 18:53:12
8459,3,348,7.61,2006-01-04 03:56:54
8460,2,721,8.96,2009-02-12 21:42:08
8461,3,405,11.07,2007-12-13 10:03:14
8462,1,990,7.31,2009-08-23 22:12:40
8463,3,89,15.91,2007-07-09 05:22:38
8464,1,968,8.89,2005-06-29 10:53:10
8465,3,513,8.86,2006-11-27 16:58:31
8466,3,559,14.57,2005-08-10 06:51:18
8467,3,268,14.84,2009-02-24 14:03:56
8468,3,429,18.94,2005-12-01 13:35:44
8469,3,627,16.82,2007-01-27 16:04:12
8470,1,33,16.68,2005-03-13 07:48:01
8471,1,992,14.48,2008-11-30 11:59:32
8472,2,319,11.63,2009-01-10 07:11:27
8473,3,798,16.04,2007-09-26 06:57:06
8474,1,468,12.54,2006-11-04 19:58:01
8475,2,795,6.8,2007-10-29 07:25:45
8476,3,811,15.61,2008-07-24 14:45:20
8477,3,604,18.85,2008-04-14 09:35:38
8478,2,22,9.43,2009-10-26 18:03:39
8479,3,927,16.9,2008-11-11 13:01:58
8480,1,844,6.26,2009-06-30 08:33:50
8481,1,485,10.9,2006-12-25 04:20:35
8482,1,473,15.54,2009-09-16 08:20:12
8483,1,514,18.27,2007-02-28 22:34:12
8484,3,56,5.33,2009-09-15 22:27:09
8485,1,71,19.28,2006-11-08 10:30:08
8486,2,846,13.22,2005-01-18 06:10:39
8487,3,219,7.47,2007-01-24 22:16:49
8488,1,550,16.03,2006-12-13 12:47:09
8489,1,496,14.96,2007-07-31 13:14:04
8490,3,524,9.58,2007-05-14 12:15:39
8491,1,900,14.75,2006-07-23 06:56:40
8492,3,10,18.28,2006-02-13 14:27:48
8493,2,804,15.02,2006-02-13 10:03:41
8494,3,931,17.73,2008-06-29 12:18:38
8495,2,538,10.38,2005-12-25 01:29:59
8496,1,156,8.99,2008-11-23 08:40:37
8497,2,778,13.98,2005-03-29 18:41:49
8498,2,659,8.33,2006-05-12 03:58:45
8499,3,139,16.93,2007-07-23 17:39:21
8500,1,618,8.46,2007-09-13 09:44:10
8501,2,967,14.38,2007-11-07 01:41:45
8502,3,227,5.97,2005-11-10 15:36:23
8503,3,444,12.69,2007-12-09 13:44:07
8504,2,151,15.82,2008-11-25 12:16:30
8505,1,950,9.11,2005-07-23 19:12:51
8506,3,55,13.46,2005-04-17 21:52:46
8507,3,630,15.1,2006-06-28 07:50:18
8508,2,296,7.25,2006-02-25 01:18:35
8509,1,118,16.17,2007-08-26 11:09:22
8510,1,820,17.35,2009-09-21 09:48:53
8511,1,246,8.13,2006-02-14 07:14:32
8512,3,149,16.29,2008-10-23 22:23:09
8513,2,446,16.23,2007-11-05 08:11:12
8514,1,687,17.98,2008-02-18 00:08:13
8515,3,408,18.92,2008-07-06 10:47:17
8516,2,375,5.35,2008-10-05 01:25:20
8517,3,23,15.91,2008-10-18 14:31:07
8518,1,560,10.59,2005-07-21 07:46:57
8519,3,21,7.15,2006-04-28 21:49:05
8520,2,192,17.69,2005-09-04 11:13:42
8521,1,775,12.46,2008-12-09 03:16:19
8522,1,130,6.29,2007-04-07 12:09:44
8523,3,82,18.53,2006-08-16 16:19:02
8524,3,807,7.23,2009-02-22 08:58:13
8525,3,646,16.43,2006-09-11 12:21:11
8526,1,186,17.76,2009-05-04 11:56:51
8527,1,530,19.56,2009-10-05 13:24:53
8528,3,286,15.85,2006-12-18 03:28:26
8529,3,382,9.3,2008-03-16 10:02:43
8530,3,221,7.46,2007-02-02 14:35:45
8531,3,231,18.26,2006-12-18 15:47:28
8532,2,135,8.82,2005-05-05 11:34:59
8533,1,949,17.7,2009-03-26 12:57:50
8534,3,76,15.71,2005-08-21 22:52:29
8535,1,851,13.47,2009-05-23 06:35:58
8536,2,374,11.08,2007-11-09 18:41:37
8537,2,831,14.83,2008-12-02 05:28:44
8538,2,603,15.3,2007-04-08 00:03:08
8539,1,619,14.32,2006-06-11 18:01:32
8540,3,233,13.86,2008-02-10 03:03:40
8541,1,521,15.34,2009-12-24 02:09:38
8542,2,659,5.98,2007-11-20 11:53:24
8543,3,359,17.82,2008-02-10 07:56:47
8544,2,532,6.61,2005-03-26 17:49:23
8545,2,192,13.18,2006-04-12 06:10:09
8546,2,865,7.03,2007-12-17 09:55:39
8547,3,678,11.36,2005-07-30 04:41:54
8548,1,206,19.38,2009-09-15 23:25:01
8549,3,768,9.11,2009-08-05 18:45:17
8550,3,501,12.48,2008-01-22 07:43:10
8551,3,961,13.42,2007-02-20 20:50:39
8552,1,208,5.71,2008-06-26 15:37:22
8553,1,626,13.86,2009-07-12 00:21:39
8554,2,627,11.13,2009-09-15 08:51:21
8555,2,616,15.34,2009-08-04 19:32:14
8556,2,1,17.55,2007-05-08 01:24:29
8557,1,980,8.09,2006-03-08 00:40:19
8558,1,434,14.02,2005-11-10 06:29:41
8559,3,516,19.09,2007-11-20 13:10:46
8560,3,270,10.59,2009-08-23 03:55:31
8561,2,561,17.8,2006-10-12 02:54:03
8562,2,482,8.87,2009-06-25 01:17:13
8563,1,424,19.08,2006-10-19 23:06:33
8564,3,376,10.67,2006-05-19 06:20:10
8565,3,870,18.02,2005-08-31 07:07:27
8566,2,309,8.4,2005-04-01 20:01:51
8567,3,923,13.18,2007-09-22 23:11:21
8568,1,151,18.13,2005-08-08 08:01:37
8569,2,761,12.32,2009-08-09 08:04:38
8570,1,775,18.57,2008-08-27 00:44:09
8571,3,88,6.31,2007-09-30 21:49:32
8572,3,145,19.18,2005-04-29 19:30:17
8573,2,356,18.51,2007-05-08 22:51:24
8574,2,241,16.82,2007-08-15 09:13:00
8575,3,325,13.98,2007-05-11 21:38:15
8576,1,106,17.82,2008-12-08 11:50:31
8577,1,665,16.37,2005-11-02 15:13:28
8578,3,318,13.38,2007-04-10 03:46:53
8579,3,296,15.79,2007-08-02 02:53:12
8580,1,650,14.04,2008-01-07 20:56:57
8581,1,170,14.13,2005-03-04 09:57:24
8582,3,94,13.05,2005-08-11 22:47:59
8583,1,992,16.59,2009-03-09 05:07:12
8584,2,985,13.58,2007-09-03 19:41:41
8585,3,34,18.46,2005-09-03 16:32:02
8586,2,826,17.96,2008-07-26 04:27:49
8587,2,160,14.43,2005-02-11 17:48:54
8588,2,319,10.44,2009-05-23 23:36:20
8589,2,49,17.58,2009-12-11 13:56:23
8590,3,453,7.91,2008-08-15 12:52:30
8591,2,430,7.92,2008-10-05 18:58:29
8592,1,254,5.19,2006-05-01 23:55:10
8593,1,628,18.42,2007-10-17 08:42:20
8594,2,635,13.9,2005-07-27 18:06:53
8595,3,108,14.67,2008-01-30 14:34:40
8596,2,730,12.19,2007-10-18 00:50:56
8597,1,484,12.11,2006-10-31 07:01:02
8598,2,431,15.43,2008-02-18 02:38:44
8599,2,50,8.37,2007-03-30 19:05:25
8600,3,10,9.4,2007-05-16 19:45:35
8601,3,985,9.98,2009-06-24 07:45:47
8602,1,439,18.96,2008-04-13 13:44:44
8603,3,256,14.28,2007-03-07 11:58:41
8604,1,904,11.27,2005-02-14 15:23:53
8605,1,979,14.88,2008-10-31 08:33:00
8606,3,489,11.69,2009-09-10 01:19:04
8607,1,979,7.32,2005-10-28 02:13:23
8608,2,439,5.75,2008-01-17 05:20:18
8609,3,519,5.45,2008-09-28 02:21:06
8610,1,628,19.19,2005-01-30 06:01:21
8611,3,884,18.3,2008-01-02 07:56:05
8612,2,527,18.2,2009-07-11 05:35:16
8613,1,800,10.73,2008-09-09 13:14:52
8614,2,523,7.93,2005-09-25 11:00:01
8615,3,296,10.26,2009-04-26 04:53:39
8616,1,758,16.42,2007-06-17 22:33:48
8617,3,144,19.86,2006-04-01 03:52:48
8618,2,245,7.74,2006-05-24 13:22:51
8619,3,555,11.83,2007-09-30 13:46:24
8620,3,16,15.97,2005-07-31 16:41:00
8621,3,650,19.76,2006-10-29 06:02:53
8622,2,647,18.31,2007-05-30 21:21:35
8623,2,864,13.83,2007-08-22 16:00:31
8624,1,473,6.44,2007-07-13 07:06:15
8625,2,765,17.21,2009-04-11 12:20:38
8626,3,636,11.62,2008-09-26 11:41:48
8627,1,197,18.92,2008-11-30 15:47:06
8628,1,448,18.91,2009-12-12 19:54:35
8629,1,335,12.02,2006-08-16 20:15:08
8630,3,294,7.22,2009-08-29 07:01:54
8631,2,220,12.43,2007-08-16 16:38:23
8632,1,293,12.94,2006-09-18 08:32:33
8633,2,277,6.5,2008-04-29 03:08:58
8634,1,873,8.3,2006-12-06 20:56:35
8635,3,509,13.02,2007-03-29 16:02:11
8636,3,519,13.98,2005-05-21 16:50:00
8637,2,572,7.89,2008-07-01 19:02:13
8638,1,849,7.29,2006-06-20 21:12:03
8639,1,723,16.66,2007-04-01 21:46:32
8640,1,225,14.51,2008-10-21 15:13:46
8641,2,528,7.76,2006-12-13 15:49:49
8642,3,9,6.68,2005-05-05 03:31:50
8643,3,428,6.8,2009-01-11 17:19:57
8644,3,840,11.03,2008-11-03 17:50:02
8645,3,682,10.87,2005-08-31 04:01:25
8646,2,601,15.29,2009-03-10 11:48:56
8647,2,864,16.42,2006-05-07 15:14:02
8648,2,341,5.13,2009-11-22 07:22:25
8649,3,39,9.89,2009-06-21 19:27:14
8650,1,995,11.34,2008-03-23 12:48:11
8651,2,201,5.42,2008-01-01 19:19:58
8652,3,869,8.18,2005-04-17 13:59:05
8653,1,422,10.6,2009-03-07 01:55:41
8654,2,101,14.99,2008-08-22 11:38:08
8655,1,504,18.55,2006-11-08 19:24:17
8656,3,381,17.88,2007-11-22 12:40:57
8657,1,571,5.05,2006-12-07 22:36:24
8658,3,196,19.49,2005-01-28 16:11:57
8659,3,900,5.31,2008-11-19 19:06:54
8660,2,474,18.58,2006-08-13 12:03:42
8661,3,219,5.48,2006-04-09 15:57:59
8662,3,697,7.23,2006-02-09 04:57:26
8663,3,529,12.29,2008-08-15 19:20:06
8664,2,192,16.08,2007-06-13 10:59:25
8665,2,377,8.86,2009-04-05 10:29:01
8666,1,297,8.24,2006-10-21 15:59:04
8667,3,287,14.14,2006-11-03 09:06:35
8668,3,121,6.55,2005-09-08 10:28:51
8669,1,161,19.76,2005-09-19 03:32:36
8670,3,382,17.42,2005-08-06 05:12:24
8671,2,392,19.39,2005-09-24 04:25:00
8672,3,257,14.64,2005-05-19 19:09:32
8673,3,996,6.01,2005-03-27 21:50:32
8674,2,224,7.89,2009-03-04 03:10:22
8675,2,946,9.21,2006-12-27 10:42:02
8676,1,442,11.49,2006-08-07 15:53:29
8677,3,624,16.26,2009-01-23 07:57:25
8678,3,291,10.95,2009-05-11 11:39:46
8679,1,616,18.33,2006-03-19 17:27:15
8680,3,770,16.27,2006-08-26 16:21:31
8681,3,804,8.47,2009-08-01 08:42:40
8682,2,687,13.85,2005-09-07 23:31:36
8683,1,952,7.46,2005-12-12 07:31:56
8684,3,467,5.65,2007-03-24 20:57:30
8685,2,875,10.17,2005-03-07 14:07:01
8686,1,922,10.94,2007-09-18 20:01:18
8687,2,57,17.87,2006-08-24 21:27:03
8688,3,325,12.33,2009-06-20 17:33:26
8689,2,269,12.06,2007-09-10 20:33:12
8690,2,549,7.52,2008-09-23 15:35:43
8691,3,520,16.67,2008-09-14 19:41:28
8692,2,404,16.91,2005-04-12 05:53:23
8693,3,952,11.42,2007-06-12 20:39:19
8694,3,374,14.13,2005-02-18 05:59:18
8695,2,808,6.57,2008-07-28 04:29:48
8696,1,312,8.29,2009-06-24 20:12:08
8697,3,833,6.2,2006-11-10 05:02:30
8698,1,755,5.76,2007-05-09 15:03:58
8699,1,346,15.01,2006-04-27 05:42:02
8700,2,383,16.44,2005-03-08 08:41:06
8701,2,975,14.6,2006-08-12 12:12:28
8702,3,772,16.52,2005-01-06 19:12:09
8703,3,750,11.2,2007-05-18 02:04:05
8704,3,284,7.65,2005-05-04 05:36:32
8705,3,520,5.75,2006-08-19 04:09:57
8706,3,6,6.25,2006-06-05 14:50:22
8707,2,123,14.44,2008-10-24 10:06:39
8708,2,885,19.54,2006-10-14 17:23:27
8709,1,784,16.44,2008-03-27 17:16:58
8710,2,583,7.97,2009-05-07 02:18:40
8711,2,50,8.62,2009-06-19 02:52:25
8712,3,666,15.85,2005-02-23 06:24:16
8713,1,539,18.57,2007-08-30 09:08:43
8714,2,321,5.9,2006-11-25 08:25:45
8715,3,345,17.98,2009-06-26 18:18:53
8716,1,562,9.44,2005-08-08 14:24:23
8717,1,398,14.47,2008-05-17 14:55:25
8718,1,179,5.34,2009-07-13 03:32:05
8719,2,23,12.47,2008-04-26 12:11:00
8720,2,65,19.92,2005-05-07 14:19:54
8721,1,657,8.23,2007-06-23 17:28:26
8722,3,477,12.76,2005-12-14 14:08:33
8723,2,711,13.69,2005-08-22 05:31:09
8724,2,402,10.04,2009-11-07 20:13:17
8725,3,251,10.64,2006-03-24 21:35:52
8726,2,43,17.96,2007-02-10 14:39:47
8727,2,50,18.76,2008-01-31 02:27:42
8728,1,485,5.71,2009-10-28 03:01:13
8729,1,34,19.44,2005-05-07 17:10:57
8730,3,583,8.93,2008-12-07 21:13:47
8731,3,777,15.58,2006-03-22 08:09:33
8732,3,590,19.77,2005-11-22 17:12:35
8733,3,312,13.27,2006-04-19 23:34:24
8734,2,167,16.38,2007-12-22 02:33:15
8735,1,718,7.5,2005-05-19 07:06:18
8736,2,29,18.92,2006-01-07 16:36:36
8737,2,229,19.36,2006-09-02 17:22:36
8738,2,356,11.82,2005-06-05 06:10:01
8739,2,511,8.94,2009-03-14 12:06:10
8740,1,125,9.43,2007-04-30 19:16:39
8741,1,212,11.57,2009-12-14 10:31:32
8742,1,568,13.43,2008-07-13 13:21:24
8743,3,406,15.4,2006-12-31 20:00:54
8744,3,453,14.9,2007-06-22 14:07:23
8745,1,161,8.35,2009-07-18 16:08:09
8746,2,511,12.19,2007-12-13 11:39:49
8747,2,618,9.95,2007-12-19 14:11:41
8748,2,9,6.61,2007-08-21 06:28:49
8749,2,727,14.77,2006-02-05 03:10:17
8750,3,54,11.35,2009-07-03 07:48:36
8751,2,82,17.75,2008-04-11 11:34:37
8752,3,645,10.92,2008-10-03 16:00:04
8753,2,714,10.64,2005-02-17 15:22:07
8754,3,114,8.57,2007-03-19 21:24:48
8755,1,290,11.73,2008-08-03 11:23:42
8756,2,695,10.93,2005-04-03 02:36:04
8757,2,664,14.5,2008-01-08 09:23:13
8758,3,33,8.57,2008-05-13 10:41:43
8759,1,899,13.12,2007-05-28 20:45:52
8760,1,776,17.3,2007-10-31 08:55:31
8761,1,53,11.52,2008-08-02 14:45:33
8762,1,884,16.53,2007-08-20 11:37:18
8763,2,494,18.55,2008-03-04 07:25:48
8764,1,799,13.79,2008-02-03 21:07:35
8765,3,574,5.56,2005-08-31 13:44:06
8766,3,564,16.73,2007-01-21 05:01:14
8767,2,951,15.68,2005-01-16 09:05:03
8768,3,192,12.15,2008-09-11 23:47:46
8769,2,234,16.92,2008-12-05 03:35:18
8770,2,150,5.48,2007-07-22 07:18:52
8771,3,135,11.28,2005-02-24 13:34:46
8772,2,835,5.11,2007-06-17 07:05:16
8773,1,825,7.35,2007-01-24 16:11:57
8774,3,294,6.93,2008-10-15 09:17:00
8775,2,54,5.62,2006-08-18 18:24:55
8776,3,203,13.85,2006-08-10 00:08:39
8777,3,124,14.02,2009-02-24 00:29:33
8778,2,160,10.84,2005-01-17 17:54:08
8779,1,435,10.77,2005-05-29 09:30:32
8780,1,893,11.38,2006-10-16 09:08:46
8781,1,480,17.21,2008-04-18 14:47:11
8782,2,863,15.41,2008-11-21 07:24:17
8783,2,33,15.67,2009-02-28 10:18:56
8784,2,529,18.01,2005-02-15 22:58:32
8785,3,801,7.43,2007-02-22 18:18:11
8786,2,478,7.55,2007-07-14 00:47:00
8787,3,548,9.74,2008-01-08 05:37:22
8788,3,497,11.08,2008-06-12 01:54:01
8789,3,348,9.99,2009-03-08 03:34:13
8790,3,639,17.75,2009-10-10 21:44:59
8791,3,759,13.05,2006-04-29 08:09:14
8792,3,79,19.93,2007-07-21 16:05:58
8793,3,775,16.67,2006-01-05 00:59:20
8794,1,960,17.01,2006-11-22 22:37:44
8795,3,933,7.22,2005-05-19 03:41:20
8796,1,478,9.94,2008-06-30 05:35:52
8797,1,848,7.51,2005-03-12 22:50:54
8798,3,843,8.85,2005-10-08 16:38:15
8799,2,252,15.08,2008-02-01 00:33:41
